epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,8325.88,1.43623,1.10996,0.96417,0.42208,0.31511,0.31475,0.18368,1.35941,1.03729,0.93876,0.00769,0.00769,0.00769
72,8410.98,1.42943,1.10909,0.96701,0.42368,0.31784,0.31746,0.18525,1.35737,1.03413,0.93843,0.007657,0.007657,0.007657
73,8486.06,1.43155,1.10917,0.96525,0.42082,0.32124,0.31681,0.18418,1.35837,1.03227,0.93824,0.007624,0.007624,0.007624
74,8550.96,1.43698,1.10768,0.96498,0.42403,0.32307,0.31843,0.18533,1.3593,1.03321,0.9393,0.007591,0.007591,0.007591
75,9701.19,1.42683,1.10575,0.96247,0.42492,0.32264,0.31851,0.18538,1.35749,1.03275,0.93944,0.007558,0.007558,0.007558
76,9790.88,1.43013,1.10155,0.96365,0.41438,0.32087,0.31737,0.18441,1.35367,1.03344,0.93823,0.007525,0.007525,0.007525
77,9861.67,1.42392,1.0977,0.9634,0.41723,0.32399,0.31713,0.18458,1.35158,1.02952,0.93875,0.007492,0.007492,0.007492
78,9990.3,1.42522,1.10368,0.96385,0.4221,0.32622,0.32114,0.18814,1.35168,1.02892,0.93741,0.007459,0.007459,0.007459
79,10054.3,1.42555,1.09206,0.96528,0.41887,0.32533,0.32042,0.18766,1.35071,1.02745,0.93684,0.007426,0.007426,0.007426
80,10180.9,1.41958,1.0922,0.96303,0.42711,0.31939,0.32098,0.1883,1.35266,1.02864,0.93754,0.007393,0.007393,0.007393
81,10245.6,1.42458,1.09897,0.96446,0.42268,0.3249,0.32173,0.18955,1.34849,1.02468,0.93586,0.00736,0.00736,0.00736
82,10363.1,1.41356,1.08795,0.96066,0.42724,0.32763,0.32344,0.19042,1.34804,1.02362,0.93648,0.007327,0.007327,0.007327
83,10457.5,1.42011,1.08729,0.96126,0.42608,0.32219,0.32261,0.18909,1.34907,1.02274,0.93663,0.007294,0.007294,0.007294
84,10638.4,1.41779,1.09245,0.9614,0.43225,0.32648,0.325,0.19116,1.34822,1.02241,0.93623,0.007261,0.007261,0.007261
85,10721.9,1.41872,1.08652,0.9619,0.43201,0.32843,0.32702,0.19144,1.34769,1.02002,0.93633,0.007228,0.007228,0.007228
86,10785.3,1.41184,1.08731,0.96288,0.43651,0.3248,0.32673,0.19174,1.34613,1.01941,0.93594,0.007195,0.007195,0.007195
87,10848.8,1.41305,1.08512,0.96284,0.43474,0.32346,0.32755,0.19275,1.34424,1.01684,0.93513,0.007162,0.007162,0.007162
88,10910.2,1.4071,1.07916,0.95918,0.44073,0.32331,0.3285,0.19261,1.34361,1.01656,0.93481,0.007129,0.007129,0.007129
89,10973.9,1.42277,1.08879,0.96164,0.43327,0.32597,0.32779,0.19254,1.34149,1.01466,0.93425,0.007096,0.007096,0.007096
90,11037.5,1.41073,1.08221,0.96126,0.42904,0.32638,0.32672,0.19175,1.34325,1.01444,0.93465,0.007063,0.007063,0.007063
91,11231.5,1.41737,1.08426,0.9624,0.43061,0.32711,0.32852,0.19255,1.34199,1.01314,0.93408,0.00703,0.00703,0.00703
92,11302.3,1.40289,1.07674,0.95941,0.42907,0.33065,0.32931,0.19314,1.34101,1.01291,0.93412,0.006997,0.006997,0.006997
93,11400.5,1.41209,1.0783,0.95966,0.43557,0.33025,0.32918,0.19324,1.34104,1.01254,0.9341,0.006964,0.006964,0.006964
94,11475.8,1.40357,1.06836,0.95888,0.43427,0.33066,0.32979,0.19354,1.33909,1.01179,0.93318,0.006931,0.006931,0.006931
95,11556.6,1.41078,1.07261,0.96028,0.44071,0.3291,0.33058,0.19362,1.33799,1.01,0.93298,0.006898,0.006898,0.006898
96,11945.4,1.40705,1.07172,0.95735,0.43954,0.32913,0.33082,0.19415,1.33504,1.00828,0.93207,0.006865,0.006865,0.006865
97,12017.6,1.40438,1.06672,0.95581,0.43692,0.32916,0.33148,0.19476,1.33562,1.00678,0.93275,0.006832,0.006832,0.006832
98,12091.5,1.39923,1.06272,0.9564,0.42801,0.33414,0.33158,0.19472,1.33663,1.00711,0.93257,0.006799,0.006799,0.006799
99,12172,1.40126,1.0648,0.95682,0.43664,0.32811,0.33076,0.19435,1.33485,1.00772,0.93227,0.006766,0.006766,0.006766
100,12254.4,1.39687,1.062,0.95582,0.4312,0.32957,0.33038,0.19441,1.33363,1.00695,0.93202,0.006733,0.006733,0.006733
101,12317,1.39507,1.06139,0.95473,0.42904,0.33006,0.3306,0.19479,1.33329,1.00661,0.93193,0.0067,0.0067,0.0067
102,12382.6,1.39633,1.06358,0.95446,0.43097,0.33345,0.33138,0.19521,1.33463,1.00486,0.93209,0.006667,0.006667,0.006667
103,12504.2,1.3935,1.0604,0.95481,0.42741,0.33478,0.33191,0.19527,1.33381,1.00438,0.93215,0.006634,0.006634,0.006634
104,12606.3,1.39854,1.06074,0.95771,0.43577,0.32886,0.33242,0.19585,1.33163,1.00349,0.93158,0.006601,0.006601,0.006601
105,12730.1,1.39325,1.05561,0.95362,0.44046,0.32805,0.33283,0.19596,1.33205,1.00255,0.93146,0.006568,0.006568,0.006568
106,12802.7,1.39501,1.05775,0.95679,0.4385,0.32847,0.33341,0.19593,1.3308,1.00179,0.93106,0.006535,0.006535,0.006535
107,12955.7,1.38404,1.04814,0.95488,0.42982,0.3306,0.33368,0.19656,1.33181,1.00288,0.93094,0.006502,0.006502,0.006502
108,13028.2,1.39271,1.05662,0.95545,0.43535,0.33192,0.33443,0.19714,1.33005,1.00193,0.93046,0.006469,0.006469,0.006469
109,13137.3,1.38727,1.04917,0.95471,0.43639,0.33027,0.33427,0.19752,1.32947,1.00151,0.93025,0.006436,0.006436,0.006436
110,13270.3,1.3921,1.05182,0.95214,0.434,0.33422,0.33574,0.19789,1.32804,0.99945,0.93012,0.006403,0.006403,0.006403
111,13331.8,1.39437,1.0522,0.95302,0.4383,0.33441,0.33614,0.19835,1.3279,0.99893,0.93031,0.00637,0.00637,0.00637
112,13424.9,1.38527,1.04918,0.95367,0.43813,0.33438,0.33619,0.19855,1.32838,0.99789,0.93033,0.006337,0.006337,0.006337
113,13487,1.39082,1.05396,0.95499,0.43869,0.33295,0.33697,0.19874,1.32771,0.9976,0.93036,0.006304,0.006304,0.006304
114,13548.9,1.38116,1.0452,0.95094,0.43855,0.3304,0.33701,0.19889,1.3263,0.99666,0.92999,0.006271,0.006271,0.006271
