epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,6237.35,1.49029,1.13701,0.98512,0.38536,0.30111,0.29026,0.16174,1.41506,1.06272,0.95976,0.003169,0.003169,0.003169
71,6333.29,1.48716,1.13328,0.98598,0.39331,0.29824,0.29139,0.16307,1.41172,1.06054,0.95917,0.00307,0.00307,0.00307
72,6430.55,1.49125,1.13678,0.98876,0.38467,0.30112,0.29229,0.16378,1.41004,1.05825,0.95884,0.002971,0.002971,0.002971
73,6527.86,1.48281,1.12736,0.98697,0.3881,0.30323,0.2909,0.1622,1.41148,1.05885,0.95911,0.002872,0.002872,0.002872
74,6625.75,1.48183,1.12926,0.98848,0.39615,0.29738,0.29162,0.16325,1.40904,1.05592,0.95863,0.002773,0.002773,0.002773
75,6723.91,1.47547,1.11767,0.98475,0.38859,0.30101,0.29027,0.16253,1.40905,1.05717,0.9582,0.002674,0.002674,0.002674
76,6823.4,1.48003,1.12356,0.98447,0.38614,0.30374,0.29198,0.16313,1.40703,1.05645,0.95775,0.002575,0.002575,0.002575
77,6920.44,1.46963,1.11429,0.98391,0.39211,0.30399,0.29309,0.16451,1.40645,1.05326,0.95751,0.002476,0.002476,0.002476
78,7018.88,1.47612,1.11618,0.98406,0.39356,0.30167,0.29491,0.16525,1.40431,1.05198,0.95761,0.002377,0.002377,0.002377
79,7118.76,1.47146,1.11309,0.98389,0.3999,0.29915,0.29454,0.16505,1.4025,1.05039,0.95683,0.002278,0.002278,0.002278
80,7216.97,1.46871,1.1121,0.98072,0.40696,0.29873,0.29532,0.16565,1.40196,1.04838,0.95661,0.002179,0.002179,0.002179
81,7315.23,1.46314,1.10656,0.98306,0.39629,0.30593,0.29683,0.16595,1.40227,1.04716,0.95659,0.00208,0.00208,0.00208
82,7408.65,1.46551,1.10203,0.98082,0.39852,0.3044,0.29728,0.16632,1.40232,1.04633,0.95591,0.001981,0.001981,0.001981
83,7496.65,1.45855,1.09775,0.98021,0.38926,0.31166,0.29727,0.16676,1.40075,1.04665,0.95538,0.001882,0.001882,0.001882
84,7584.47,1.45869,1.09834,0.97907,0.39381,0.3086,0.29852,0.16783,1.4005,1.04532,0.95538,0.001783,0.001783,0.001783
85,7672.1,1.45556,1.09781,0.9785,0.39801,0.30542,0.29937,0.16834,1.40052,1.04474,0.9558,0.001684,0.001684,0.001684
86,7764.12,1.45213,1.09798,0.97951,0.39505,0.3054,0.29847,0.16783,1.40053,1.04478,0.956,0.001585,0.001585,0.001585
87,7855.53,1.45981,1.09692,0.98005,0.39725,0.30443,0.29794,0.16739,1.39977,1.04375,0.95563,0.001486,0.001486,0.001486
88,7946.48,1.45888,1.0942,0.97645,0.39761,0.30479,0.29817,0.16763,1.39895,1.04341,0.95539,0.001387,0.001387,0.001387
89,8037.43,1.44884,1.08912,0.97832,0.39118,0.30944,0.29921,0.16821,1.3985,1.04244,0.95532,0.001288,0.001288,0.001288
90,8128.15,1.45145,1.08837,0.97529,0.39092,0.30888,0.29868,0.16783,1.39872,1.04231,0.95574,0.001189,0.001189,0.001189
91,8228.87,1.42218,1.06981,0.98541,0.39257,0.30867,0.2967,0.16652,1.40273,1.04526,0.95653,0.00109,0.00109,0.00109
92,8313.2,1.41409,1.05573,0.98127,0.39223,0.30809,0.295,0.16538,1.40294,1.04573,0.95622,0.000991,0.000991,0.000991
93,8397.96,1.40919,1.04944,0.97759,0.39543,0.30631,0.29555,0.16559,1.40301,1.04588,0.95547,0.000892,0.000892,0.000892
94,8482.38,1.41077,1.0473,0.97827,0.38805,0.30776,0.29496,0.16561,1.4035,1.04588,0.95565,0.000793,0.000793,0.000793
95,8566.69,1.40551,1.04342,0.9765,0.39493,0.30862,0.29601,0.16657,1.40314,1.04486,0.95541,0.000694,0.000694,0.000694
96,8649.44,1.39976,1.0363,0.97497,0.39621,0.30744,0.29617,0.16674,1.40212,1.04379,0.95514,0.000595,0.000595,0.000595
97,8743.24,1.40226,1.03914,0.97798,0.39614,0.30571,0.2963,0.16684,1.40148,1.04305,0.95491,0.000496,0.000496,0.000496
98,8836.03,1.40207,1.03371,0.97494,0.39793,0.30497,0.29643,0.1667,1.40124,1.04282,0.955,0.000397,0.000397,0.000397
99,8927.98,1.39727,1.0329,0.97378,0.39865,0.30644,0.29677,0.16707,1.40005,1.04176,0.95469,0.000298,0.000298,0.000298
100,9019.5,1.39418,1.0278,0.97154,0.39976,0.30528,0.29742,0.167,1.40046,1.04232,0.95471,0.000199,0.000199,0.000199
