epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,6975.18,1.38783,1.0215,1.14675,0.51235,0.39134,0.4057,0.24393,1.34493,1.00207,1.13249,0.006469,0.006469,0.006469
109,7061.81,1.39707,1.03022,1.15306,0.51026,0.39371,0.40731,0.24427,1.34485,0.99997,1.13283,0.006436,0.006436,0.006436
110,7147.6,1.39739,1.02912,1.15037,0.50652,0.39564,0.40802,0.24488,1.34349,0.99938,1.13202,0.006403,0.006403,0.006403
111,7233.66,1.39122,1.02068,1.1505,0.49463,0.40127,0.4081,0.24492,1.34413,0.99928,1.1321,0.00637,0.00637,0.00637
112,7322.44,1.39664,1.02859,1.14662,0.50724,0.3933,0.40757,0.24465,1.34365,0.99936,1.13189,0.006337,0.006337,0.006337
113,7414.51,1.38679,1.02028,1.14672,0.50531,0.39617,0.40773,0.24503,1.34274,0.99929,1.13175,0.006304,0.006304,0.006304
114,7504.75,1.3925,1.01873,1.14813,0.50962,0.39426,0.40801,0.24542,1.34269,0.99899,1.13181,0.006271,0.006271,0.006271
115,7594.21,1.38579,1.01903,1.14434,0.51133,0.39413,0.40904,0.24596,1.34215,0.99834,1.13132,0.006238,0.006238,0.006238
116,7683.35,1.38416,1.01385,1.14324,0.51091,0.39505,0.41009,0.24637,1.3411,0.99749,1.13086,0.006205,0.006205,0.006205
117,7774.06,1.38625,1.01496,1.1456,0.51335,0.39607,0.41037,0.24697,1.34096,0.99665,1.13063,0.006172,0.006172,0.006172
118,7863.99,1.3826,1.01058,1.13971,0.51288,0.3967,0.41085,0.24766,1.34004,0.99564,1.13027,0.006139,0.006139,0.006139
119,7955.38,1.3842,1.01556,1.14433,0.51031,0.39974,0.41133,0.24765,1.33931,0.99466,1.12968,0.006106,0.006106,0.006106
120,8045.62,1.38626,1.01442,1.14579,0.51139,0.40037,0.41159,0.24782,1.33903,0.99384,1.12934,0.006073,0.006073,0.006073
121,8134.74,1.38311,1.01094,1.14572,0.50968,0.4002,0.41131,0.24782,1.33895,0.99271,1.12933,0.00604,0.00604,0.00604
122,8225.46,1.3786,1.01112,1.14455,0.51439,0.39778,0.41106,0.24775,1.33865,0.99204,1.12916,0.006007,0.006007,0.006007
123,8318.25,1.37601,1.00334,1.143,0.51014,0.39946,0.41218,0.24773,1.33827,0.99164,1.12904,0.005974,0.005974,0.005974
124,8407.77,1.37365,1.00277,1.13869,0.51492,0.39907,0.41329,0.24872,1.33753,0.99086,1.12873,0.005941,0.005941,0.005941
125,8493.78,1.37232,0.99994,1.14388,0.51495,0.39747,0.41267,0.24859,1.33757,0.99014,1.12887,0.005908,0.005908,0.005908
126,8580.1,1.37821,1.00295,1.13894,0.51338,0.39964,0.41257,0.24901,1.33718,0.99002,1.12858,0.005875,0.005875,0.005875
127,8665.33,1.3752,1.00272,1.14143,0.51309,0.39925,0.41407,0.2491,1.33723,0.98893,1.12855,0.005842,0.005842,0.005842
128,8751.72,1.3733,0.998,1.13915,0.5143,0.40093,0.41438,0.24941,1.33676,0.98859,1.12832,0.005809,0.005809,0.005809
129,8837.26,1.36866,0.9946,1.14024,0.51382,0.40135,0.41504,0.24985,1.33704,0.98823,1.12846,0.005776,0.005776,0.005776
130,8921.58,1.37195,0.99639,1.13946,0.51055,0.40038,0.41488,0.25025,1.33644,0.98739,1.12806,0.005743,0.005743,0.005743
131,9007.74,1.36983,0.99602,1.1378,0.51149,0.40215,0.41515,0.25036,1.33695,0.98735,1.1281,0.00571,0.00571,0.00571
132,9093.91,1.37219,0.99652,1.13987,0.51326,0.40161,0.41556,0.25046,1.33679,0.98712,1.12804,0.005677,0.005677,0.005677
133,9178.57,1.36738,0.99163,1.1358,0.51732,0.3975,0.41558,0.25059,1.33693,0.98709,1.1282,0.005644,0.005644,0.005644
134,9264.63,1.37258,0.99359,1.13887,0.52013,0.3999,0.41605,0.25089,1.33675,0.98641,1.12804,0.005611,0.005611,0.005611
135,9348.42,1.36827,0.99362,1.13813,0.52458,0.39724,0.41635,0.25041,1.33647,0.98575,1.12788,0.005578,0.005578,0.005578
136,9433.3,1.36721,0.98875,1.13619,0.52298,0.40017,0.41651,0.25062,1.33582,0.98602,1.12773,0.005545,0.005545,0.005545
137,9516.82,1.36871,0.99353,1.13862,0.51818,0.40304,0.41628,0.25079,1.33554,0.98534,1.12757,0.005512,0.005512,0.005512
138,9601.28,1.3655,0.98793,1.13373,0.51598,0.4038,0.41624,0.25062,1.33568,0.98529,1.12746,0.005479,0.005479,0.005479
139,9685.98,1.36642,0.9888,1.13579,0.52032,0.40228,0.41662,0.251,1.33558,0.98491,1.12743,0.005446,0.005446,0.005446
140,9769.98,1.36477,0.98929,1.13835,0.51576,0.40349,0.41655,0.25117,1.33551,0.98425,1.12742,0.005413,0.005413,0.005413
141,9856.14,1.36252,0.98683,1.13555,0.51545,0.40294,0.41716,0.2516,1.33528,0.98376,1.12755,0.00538,0.00538,0.00538
142,9941.53,1.37004,0.98982,1.13865,0.51495,0.40309,0.41726,0.25163,1.33489,0.98321,1.12736,0.005347,0.005347,0.005347
143,10027.2,1.35487,0.98026,1.13428,0.51997,0.40144,0.41774,0.25178,1.3346,0.98297,1.12721,0.005314,0.005314,0.005314
144,10112.5,1.36839,0.98689,1.13521,0.51664,0.40288,0.41771,0.25213,1.33427,0.98227,1.12691,0.005281,0.005281,0.005281
145,10197.4,1.36107,0.98195,1.13425,0.51722,0.40234,0.41788,0.25237,1.33391,0.98164,1.12692,0.005248,0.005248,0.005248
146,10284.7,1.35352,0.97571,1.13627,0.51969,0.40239,0.41807,0.25249,1.33389,0.98187,1.12687,0.005215,0.005215,0.005215
147,10369.1,1.35624,0.9772,1.13208,0.51771,0.40398,0.41827,0.25277,1.33373,0.9812,1.12678,0.005182,0.005182,0.005182
148,10455,1.35605,0.97075,1.13258,0.52012,0.40362,0.41864,0.25271,1.33327,0.9807,1.12663,0.005149,0.005149,0.005149
149,10540.4,1.3605,0.97936,1.1355,0.5177,0.40268,0.41845,0.25264,1.33299,0.98047,1.12657,0.005116,0.005116,0.005116
150,10627.1,1.3582,0.97543,1.13104,0.52173,0.402,0.4185,0.25299,1.33295,0.9805,1.12638,0.005083,0.005083,0.005083
151,10713.4,1.355,0.97361,1.12987,0.52078,0.40226,0.41864,0.25308,1.33277,0.98026,1.12625,0.00505,0.00505,0.00505
152,10800.6,1.3569,0.96906,1.12854,0.52294,0.40254,0.41893,0.25313,1.33263,0.98043,1.12621,0.005017,0.005017,0.005017
153,10886.3,1.36093,0.97963,1.13106,0.52514,0.40057,0.41881,0.25293,1.33269,0.9803,1.1262,0.004984,0.004984,0.004984
154,10972.6,1.35366,0.9698,1.12801,0.52599,0.40126,0.41923,0.25319,1.33281,0.9799,1.12628,0.004951,0.004951,0.004951
155,11056.8,1.3557,0.97116,1.12933,0.52617,0.40092,0.41887,0.25325,1.3329,0.9796,1.12631,0.004918,0.004918,0.004918
156,11141.9,1.35293,0.96566,1.12859,0.52362,0.40122,0.419,0.25317,1.33303,0.97939,1.1261,0.004885,0.004885,0.004885
157,11227.1,1.35574,0.97434,1.12958,0.52324,0.40106,0.41916,0.25332,1.33297,0.97909,1.12608,0.004852,0.004852,0.004852
158,11311.7,1.35656,0.97368,1.12922,0.52257,0.40085,0.41914,0.25325,1.33291,0.97875,1.12598,0.004819,0.004819,0.004819
159,11397.9,1.35508,0.97326,1.13335,0.52384,0.40086,0.41906,0.25327,1.33266,0.97834,1.12575,0.004786,0.004786,0.004786
160,11484.6,1.35649,0.97054,1.13062,0.52314,0.4012,0.41937,0.25315,1.33244,0.97844,1.12572,0.004753,0.004753,0.004753
161,11571.8,1.35233,0.96498,1.12502,0.52299,0.4018,0.41935,0.2531,1.33227,0.97821,1.12546,0.00472,0.00472,0.00472
162,11658.2,1.35198,0.96729,1.12865,0.52594,0.39961,0.41937,0.25304,1.33207,0.97819,1.1254,0.004687,0.004687,0.004687
163,11744.3,1.34751,0.96827,1.12728,0.52769,0.39876,0.41919,0.25308,1.33181,0.97773,1.12517,0.004654,0.004654,0.004654
164,11830,1.34628,0.96108,1.13239,0.53096,0.39737,0.41902,0.25297,1.3318,0.97757,1.12515,0.004621,0.004621,0.004621
165,11914.5,1.34409,0.96114,1.12641,0.53052,0.39714,0.41957,0.25311,1.33163,0.97732,1.12507,0.004588,0.004588,0.004588
166,11998,1.34682,0.96268,1.12675,0.53148,0.39742,0.42017,0.25355,1.33119,0.97682,1.12498,0.004555,0.004555,0.004555
167,12083.5,1.34617,0.95615,1.12394,0.52914,0.39839,0.42013,0.25359,1.3312,0.97682,1.125,0.004522,0.004522,0.004522
168,12170.9,1.34574,0.96031,1.12562,0.52842,0.39926,0.42019,0.2536,1.33103,0.97642,1.12491,0.004489,0.004489,0.004489
169,12258.2,1.3408,0.95234,1.12498,0.52908,0.39977,0.42057,0.25385,1.33116,0.9767,1.12497,0.004456,0.004456,0.004456
170,12344.3,1.33855,0.95414,1.12582,0.52709,0.40073,0.42072,0.25397,1.33097,0.97633,1.1248,0.004423,0.004423,0.004423
171,12430.4,1.3477,0.95755,1.12746,0.52656,0.40069,0.4208,0.2542,1.3309,0.97606,1.12482,0.00439,0.00439,0.00439
172,12516.6,1.34856,0.95441,1.12649,0.52615,0.40134,0.42105,0.2543,1.33094,0.97588,1.12472,0.004357,0.004357,0.004357
173,12602.9,1.34148,0.95508,1.12517,0.52569,0.40146,0.42115,0.25436,1.33077,0.97587,1.12461,0.004324,0.004324,0.004324
