epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,7859.86,1.41107,1.01842,0.96525,0.42196,0.31122,0.30918,0.1772,1.36848,0.99113,0.94439,0.001684,0.001684,0.001684
86,7954.81,1.40321,1.01892,0.96672,0.4221,0.31528,0.30931,0.17733,1.36656,0.99039,0.94388,0.001585,0.001585,0.001585
87,8050.46,1.40456,1.01447,0.96666,0.41863,0.3165,0.30912,0.1767,1.36526,0.99003,0.94373,0.001486,0.001486,0.001486
88,8145.87,1.39584,1.00862,0.96249,0.42057,0.3174,0.31095,0.1781,1.36292,0.98845,0.94308,0.001387,0.001387,0.001387
89,8240.12,1.41377,1.01794,0.96506,0.41882,0.31871,0.31117,0.17821,1.36455,0.98761,0.94308,0.001288,0.001288,0.001288
90,8326.58,1.40275,1.01272,0.96448,0.41971,0.3152,0.31093,0.178,1.36359,0.98692,0.94323,0.001189,0.001189,0.001189
91,8461.79,1.36972,0.98478,0.96737,0.41829,0.31252,0.30943,0.17657,1.36886,0.98994,0.94371,0.00109,0.00109,0.00109
92,8543.23,1.35815,0.96901,0.96442,0.42086,0.31118,0.30953,0.17615,1.36981,0.9904,0.94404,0.000991,0.000991,0.000991
93,8634.32,1.3563,0.96671,0.96552,0.41319,0.31376,0.30896,0.17636,1.36938,0.99057,0.94409,0.000892,0.000892,0.000892
94,8718.06,1.35293,0.95929,0.9653,0.40862,0.31434,0.30842,0.17628,1.36824,0.99051,0.94341,0.000793,0.000793,0.000793
95,8800.32,1.34905,0.95702,0.96177,0.41337,0.31423,0.30945,0.17652,1.36724,0.98894,0.94313,0.000694,0.000694,0.000694
96,8889.99,1.34664,0.95381,0.95954,0.41767,0.31423,0.30951,0.17653,1.36817,0.98816,0.94314,0.000595,0.000595,0.000595
97,8981.01,1.34297,0.95017,0.96006,0.41786,0.31303,0.30886,0.17646,1.36786,0.9878,0.94294,0.000496,0.000496,0.000496
98,9071.88,1.34058,0.94566,0.95987,0.41666,0.3125,0.30914,0.17628,1.36761,0.98762,0.94313,0.000397,0.000397,0.000397
99,9162.69,1.33757,0.94505,0.95686,0.41799,0.31221,0.30935,0.17646,1.36661,0.98702,0.9428,0.000298,0.000298,0.000298
100,9253.22,1.33702,0.94063,0.9575,0.42119,0.31189,0.30959,0.17675,1.36641,0.98748,0.94267,0.000199,0.000199,0.000199
